type,stock_number,date,status
Stock_His,8032,2023-01-01,OK
Stock_His,8032,2023-02-01,OK
Stock_His,8032,2023-03-01,OK
Stock_His,8032,2023-04-01,OK
Stock_His,8032,2023-05-01,OK
Stock_His,8032,2023-06-01,OK
Stock_His,8032,2023-07-01,OK
Stock_His,8032,2023-08-01,OK
Stock_His,8032,2023-09-01,OK
Stock_His,8032,2023-10-01,OK
Stock_His,8032,2023-11-01,OK
Stock_His,8032,2023-12-01,OK
Stock_His,8032,2024-01-01,OK
Stock_His,8032,2024-02-01,OK
Stock_His,8032,2024-03-01,OK
Stock_His,8032,2024-04-01,OK
Stock_His,8032,2024-05-01,OK
Stock_His,8032,2024-06-01,OK
Stock_His,8032,2024-07-01,OK
Stock_His,8032,2024-08-01,OK
Stock_His,8032,2024-09-01,OK
Stock_His,8032,2024-10-01,OK
Stock_His,8033,2024-11-01,OK
Stock_His,8034,2023-01-01,OK
Stock_His,8034,2023-02-01,OK
Stock_His,8034,2023-03-01,OK
Stock_His,8034,2023-04-01,OK
Stock_His,8034,2023-05-01,OK
Stock_His,8034,2023-06-01,OK
Stock_His,8034,2023-07-01,OK
Stock_His,8034,2023-08-01,OK
Stock_His,8034,2023-09-01,OK
Stock_His,8034,2023-10-01,OK
Stock_His,8034,2023-11-01,OK
Stock_His,8034,2023-12-01,OK
Stock_His,8034,2024-01-01,OK
Stock_His,8034,2024-02-01,OK
Stock_His,8034,2024-03-01,OK
Stock_His,8034,2024-04-01,OK
Stock_His,8034,2024-05-01,OK
Stock_His,8034,2024-06-01,OK
Stock_His,8034,2024-07-01,OK
Stock_His,8034,2024-08-01,OK
Stock_His,8034,2024-09-01,OK
Stock_His,8034,2024-10-01,OK
Stock_His,8038,2023-01-01,OK
Stock_His,8038,2023-02-01,OK
Stock_His,8038,2023-03-01,OK
Stock_His,8038,2023-04-01,OK
Stock_His,8038,2023-05-01,OK
Stock_His,8038,2023-06-01,OK
Stock_His,8038,2023-07-01,OK
Stock_His,8038,2023-10-01,OK
Stock_His,8038,2023-11-01,OK
Stock_His,8038,2023-12-01,OK
Stock_His,8038,2024-01-01,OK
Stock_His,8038,2024-02-01,OK
Stock_His,8038,2024-03-01,OK
Stock_His,8038,2024-04-01,OK
Stock_His,8038,2024-05-01,OK
Stock_His,8038,2024-06-01,OK
Stock_His,8038,2024-07-01,OK
Stock_His,8038,2024-08-01,OK
Stock_His,8038,2024-09-01,OK
Stock_His,8038,2024-10-01,OK
Stock_His,8039,2024-11-01,OK
Stock_His,8040,2023-01-01,OK
Stock_His,8040,2023-02-01,OK
Stock_His,8040,2023-03-01,OK
Stock_His,8040,2023-04-01,OK
Stock_His,8040,2023-05-01,OK
Stock_His,8040,2023-06-01,OK
Stock_His,8040,2023-07-01,OK
Stock_His,8040,2023-08-01,OK
Stock_His,8040,2023-09-01,OK
Stock_His,8040,2023-10-01,OK
Stock_His,8040,2023-11-01,OK
Stock_His,8040,2023-12-01,OK
Stock_His,8040,2024-01-01,OK
Stock_His,8040,2024-02-01,OK
Stock_His,8040,2024-03-01,OK
Stock_His,8040,2024-04-01,OK
Stock_His,8040,2024-05-01,OK
Stock_His,8040,2024-06-01,OK
Stock_His,8040,2024-07-01,OK
Stock_His,8040,2024-08-01,OK
Stock_His,8040,2024-09-01,OK
Stock_His,8040,2024-10-01,OK
Stock_His,8042,2023-01-01,OK
Stock_His,8042,2023-02-01,OK
Stock_His,8042,2023-03-01,OK
Stock_His,8042,2023-04-01,OK
Stock_His,8042,2023-05-01,OK
Stock_His,8042,2023-06-01,OK
Stock_His,8042,2023-07-01,OK
Stock_His,8042,2023-08-01,OK
Stock_His,8042,2023-09-01,OK
Stock_His,8042,2023-10-01,OK
Stock_His,8042,2023-11-01,OK
Stock_His,8042,2023-12-01,OK
Stock_His,8042,2024-01-01,OK
Stock_His,8042,2024-02-01,OK
Stock_His,8042,2024-03-01,OK
Stock_His,8042,2024-05-01,OK
Stock_His,8042,2024-06-01,OK
Stock_His,8042,2024-07-01,OK
Stock_His,8042,2024-08-01,OK
Stock_His,8042,2024-09-01,OK
Stock_His,8042,2024-10-01,OK
Stock_His,8043,2023-01-01,OK
Stock_His,8043,2023-02-01,OK
Stock_His,8043,2023-03-01,OK
Stock_His,8043,2023-04-01,OK
Stock_His,8043,2023-05-01,OK
Stock_His,8043,2023-06-01,OK
Stock_His,8043,2023-07-01,OK
Stock_His,8043,2023-08-01,OK
Stock_His,8043,2023-09-01,OK
Stock_His,8043,2023-10-01,OK
Stock_His,8043,2023-11-01,OK
Stock_His,8043,2023-12-01,OK
Stock_His,8043,2024-01-01,OK
Stock_His,8043,2024-02-01,OK
Stock_His,8043,2024-03-01,OK
Stock_His,8043,2024-04-01,OK
Stock_His,8043,2024-05-01,OK
Stock_His,8043,2024-06-01,OK
Stock_His,8043,2024-07-01,OK
Stock_His,8043,2024-08-01,OK
Stock_His,8043,2024-09-01,OK
Stock_His,8043,2024-10-01,OK
Stock_His,8044,2023-01-01,OK
Stock_His,8044,2023-02-01,OK
Stock_His,8044,2023-03-01,OK
Stock_His,8044,2023-04-01,OK
Stock_His,8044,2023-05-01,OK
Stock_His,8044,2023-06-01,OK
Stock_His,8044,2023-07-01,OK
Stock_His,8044,2023-08-01,OK
Stock_His,8044,2023-09-01,OK
Stock_His,8044,2023-10-01,OK
Stock_His,8044,2023-11-01,OK
Stock_His,8044,2023-12-01,OK
Stock_His,8044,2024-01-01,OK
Stock_His,8044,2024-02-01,OK
Stock_His,8044,2024-03-01,OK
Stock_His,8044,2024-04-01,OK
Stock_His,8044,2024-05-01,OK
Stock_His,8044,2024-06-01,OK
Stock_His,8044,2024-07-01,OK
Stock_His,8044,2024-08-01,OK
Stock_His,8044,2024-09-01,OK
Stock_His,8044,2024-10-01,OK
Stock_His,8046,2024-11-01,OK
Stock_His,8047,2023-01-01,OK
Stock_His,8047,2023-02-01,OK
Stock_His,8047,2023-03-01,OK
Stock_His,8047,2023-04-01,OK
Stock_His,8047,2023-06-01,OK
Stock_His,8047,2023-07-01,OK
Stock_His,8047,2023-08-01,OK
Stock_His,8047,2023-09-01,OK
Stock_His,8047,2023-10-01,OK
Stock_His,8047,2023-11-01,OK
Stock_His,8047,2023-12-01,OK
Stock_His,8047,2024-01-01,OK
Stock_His,8047,2024-02-01,OK
Stock_His,8047,2024-03-01,OK
Stock_His,8047,2024-04-01,OK
Stock_His,8047,2024-05-01,OK
Stock_His,8047,2024-06-01,OK
Stock_His,8047,2024-07-01,OK
Stock_His,8047,2024-08-01,OK
Stock_His,8047,2024-09-01,OK
Stock_His,8047,2024-10-01,OK
Stock_His,8048,2023-01-01,OK
Stock_His,8048,2023-02-01,OK
Stock_His,8048,2023-03-01,OK
Stock_His,8048,2023-04-01,OK
Stock_His,8048,2023-05-01,OK
Stock_His,8048,2023-06-01,OK
Stock_His,8048,2023-07-01,OK
Stock_His,8048,2023-08-01,OK
Stock_His,8048,2023-10-01,OK
Stock_His,8048,2023-11-01,OK
Stock_His,8048,2023-12-01,OK
Stock_His,8048,2024-01-01,OK
Stock_His,8048,2024-02-01,OK
Stock_His,8048,2024-03-01,OK
Stock_His,8048,2024-04-01,OK
Stock_His,8048,2024-05-01,OK
Stock_His,8048,2024-06-01,OK
Stock_His,8048,2024-07-01,OK
Stock_His,8048,2024-08-01,OK
Stock_His,8048,2024-09-01,OK
Stock_His,8048,2024-10-01,OK
Stock_His,8049,2023-01-01,OK
Stock_His,8049,2023-02-01,OK
Stock_His,8049,2023-03-01,OK
Stock_His,8049,2023-06-01,OK
Stock_His,8049,2023-07-01,OK
Stock_His,8049,2023-08-01,OK
Stock_His,8049,2023-09-01,OK
Stock_His,8049,2023-10-01,OK
Stock_His,8049,2023-11-01,OK
Stock_His,8049,2023-12-01,OK
Stock_His,8049,2024-01-01,OK
Stock_His,8049,2024-02-01,OK
Stock_His,8049,2024-03-01,OK
Stock_His,8049,2024-04-01,OK
Stock_His,8049,2024-05-01,OK
Stock_His,8049,2024-06-01,OK
Stock_His,8049,2024-07-01,OK
Stock_His,8049,2024-08-01,OK
Stock_His,8049,2024-09-01,OK
Stock_His,8049,2024-10-01,OK
Stock_His,8050,2023-01-01,OK
Stock_His,8050,2023-02-01,OK
Stock_His,8050,2023-03-01,OK
Stock_His,8050,2023-04-01,OK
Stock_His,8050,2023-05-01,OK
Stock_His,8050,2023-06-01,OK
Stock_His,8050,2023-07-01,OK
Stock_His,8050,2023-08-01,OK
Stock_His,8050,2023-09-01,OK
Stock_His,8050,2023-10-01,OK
Stock_His,8050,2023-11-01,OK
Stock_His,8050,2023-12-01,OK
Stock_His,8050,2024-01-01,OK
Stock_His,8050,2024-02-01,OK
Stock_His,8050,2024-03-01,OK
Stock_His,8050,2024-04-01,OK
Stock_His,8050,2024-05-01,OK
Stock_His,8050,2024-06-01,OK
Stock_His,8050,2024-07-01,OK
Stock_His,8050,2024-08-01,OK
Stock_His,8050,2024-09-01,OK
Stock_His,8050,2024-10-01,OK
Stock_His,8054,2023-01-01,OK
Stock_His,8054,2023-02-01,OK
Stock_His,8054,2023-03-01,OK
Stock_His,8054,2023-04-01,OK
Stock_His,8054,2023-05-01,OK
Stock_His,8054,2023-06-01,OK
Stock_His,8054,2023-07-01,OK
Stock_His,8054,2023-08-01,OK
Stock_His,8054,2023-09-01,OK
Stock_His,8054,2023-10-01,OK
Stock_His,8054,2023-11-01,OK
Stock_His,8054,2023-12-01,OK
Stock_His,8054,2024-01-01,OK
Stock_His,8054,2024-02-01,OK
Stock_His,8054,2024-03-01,OK
Stock_His,8054,2024-04-01,OK
Stock_His,8054,2024-05-01,OK
Stock_His,8054,2024-06-01,OK
Stock_His,8054,2024-07-01,OK
Stock_His,8054,2024-08-01,OK
Stock_His,8054,2024-09-01,OK
Stock_His,8054,2024-10-01,OK
Stock_His,8059,2023-01-01,OK
Stock_His,8059,2023-02-01,OK
Stock_His,8059,2023-03-01,OK
Stock_His,8059,2023-04-01,OK
Stock_His,8059,2023-05-01,OK
Stock_His,8059,2023-06-01,OK
Stock_His,8059,2023-07-01,OK
Stock_His,8059,2023-08-01,OK
Stock_His,8059,2023-09-01,OK
Stock_His,8059,2023-10-01,OK
Stock_His,8059,2023-11-01,OK
Stock_His,8059,2023-12-01,OK
Stock_His,8059,2024-01-01,OK
Stock_His,8059,2024-02-01,OK
Stock_His,8059,2024-03-01,OK
Stock_His,8059,2024-04-01,OK
Stock_His,8059,2024-05-01,OK
Stock_His,8059,2024-06-01,OK
Stock_His,8064,2023-01-01,OK
Stock_His,8064,2023-02-01,OK
Stock_His,8064,2023-03-01,OK
Stock_His,8064,2023-04-01,OK
Stock_His,8064,2023-05-01,OK
Stock_His,8064,2023-06-01,OK
Stock_His,8064,2023-07-01,OK
Stock_His,8064,2023-08-01,OK
Stock_His,8064,2023-09-01,OK
Stock_His,8064,2023-10-01,OK
Stock_His,8064,2023-11-01,OK
Stock_His,8064,2023-12-01,OK
Stock_His,8064,2024-01-01,OK
Stock_His,8064,2024-02-01,OK
Stock_His,8064,2024-03-01,OK
Stock_His,8064,2024-04-01,OK
Stock_His,8064,2024-05-01,OK
Stock_His,8064,2024-06-01,OK
Stock_His,8064,2024-07-01,OK
Stock_His,8064,2024-08-01,OK
Stock_His,8064,2024-09-01,OK
Stock_His,8064,2024-10-01,OK
Stock_His,8066,2023-01-01,OK
Stock_His,8066,2023-02-01,OK
Stock_His,8066,2023-03-01,OK
Stock_His,8066,2023-04-01,OK
Stock_His,8066,2023-05-01,OK
Stock_His,8066,2023-06-01,OK
Stock_His,8066,2023-07-01,OK
Stock_His,8066,2023-08-01,OK
Stock_His,8066,2023-09-01,OK
Stock_His,8066,2023-10-01,OK
Stock_His,8066,2023-11-01,OK
Stock_His,8066,2023-12-01,OK
Stock_His,8066,2024-01-01,OK
Stock_His,8066,2024-02-01,OK
Stock_His,8066,2024-03-01,OK
Stock_His,8066,2024-04-01,OK
Stock_His,8066,2024-05-01,OK
Stock_His,8066,2024-06-01,OK
Stock_His,8066,2024-07-01,OK
Stock_His,8066,2024-08-01,OK
Stock_His,8066,2024-09-01,OK
Stock_His,8066,2024-10-01,OK
Stock_His,8067,2023-01-01,OK
Stock_His,8067,2023-02-01,OK
Stock_His,8067,2023-03-01,OK
Stock_His,8067,2023-04-01,OK
Stock_His,8067,2023-05-01,OK
Stock_His,8067,2023-06-01,OK
Stock_His,8067,2023-07-01,OK
Stock_His,8067,2023-08-01,OK
Stock_His,8067,2023-09-01,OK
Stock_His,8067,2023-10-01,OK
Stock_His,8067,2023-11-01,OK
Stock_His,8067,2023-12-01,OK
Stock_His,8067,2024-01-01,OK
Stock_His,8067,2024-02-01,OK
Stock_His,8067,2024-03-01,OK
Stock_His,8067,2024-04-01,OK
Stock_His,8067,2024-05-01,OK
Stock_His,8067,2024-06-01,OK
Stock_His,8067,2024-07-01,OK
Stock_His,8067,2024-08-01,OK
Stock_His,8067,2024-09-01,OK
Stock_His,8067,2024-10-01,OK
Stock_His,8068,2023-01-01,OK
Stock_His,8068,2023-02-01,OK
Stock_His,8068,2023-03-01,OK
Stock_His,8068,2023-04-01,OK
Stock_His,8068,2023-05-01,OK
Stock_His,8068,2023-06-01,OK
Stock_His,8068,2023-07-01,OK
Stock_His,8068,2023-08-01,OK
Stock_His,8068,2023-09-01,OK
Stock_His,8068,2023-10-01,OK
Stock_His,8068,2023-11-01,OK
Stock_His,8068,2023-12-01,OK
Stock_His,8068,2024-01-01,OK
Stock_His,8068,2024-02-01,OK
Stock_His,8068,2024-03-01,OK
Stock_His,8068,2024-04-01,OK
Stock_His,8068,2024-05-01,OK
Stock_His,8068,2024-06-01,OK
Stock_His,8068,2024-07-01,OK
Stock_His,8068,2024-08-01,OK
Stock_His,8068,2024-09-01,OK
Stock_His,8068,2024-10-01,OK
Stock_His,8069,2023-02-01,OK
Stock_His,8069,2023-03-01,OK
Stock_His,8069,2023-04-01,OK
Stock_His,8069,2023-05-01,OK
Stock_His,8069,2023-06-01,OK
Stock_His,8069,2023-07-01,OK
Stock_His,8069,2023-08-01,OK
Stock_His,8069,2023-09-01,OK
Stock_His,8069,2023-10-01,OK
Stock_His,8069,2023-11-01,OK
Stock_His,8069,2023-12-01,OK
Stock_His,8069,2024-01-01,OK
Stock_His,8069,2024-02-01,OK
Stock_His,8069,2024-03-01,OK
Stock_His,8069,2024-04-01,OK
Stock_His,8069,2024-05-01,OK
Stock_His,8069,2024-06-01,OK
Stock_His,8069,2024-07-01,OK
Stock_His,8069,2024-08-01,OK
Stock_His,8069,2024-09-01,OK
Stock_His,8069,2024-10-01,OK
Stock_His,8070,2024-11-01,OK
Stock_His,8071,2023-01-01,OK
Stock_His,8071,2023-02-01,OK
Stock_His,8071,2023-03-01,OK
Stock_His,8071,2023-04-01,OK
Stock_His,8071,2023-05-01,OK
Stock_His,8071,2023-06-01,OK
Stock_His,8071,2023-07-01,OK
Stock_His,8071,2023-08-01,OK
Stock_His,8071,2023-09-01,OK
Stock_His,8071,2023-10-01,OK
Stock_His,8071,2023-11-01,OK
Stock_His,8071,2023-12-01,OK
Stock_His,8071,2024-01-01,OK
Stock_His,8071,2024-02-01,OK
Stock_His,8071,2024-03-01,OK
Stock_His,8071,2024-04-01,OK
Stock_His,8071,2024-05-01,OK
Stock_His,8071,2024-06-01,OK
Stock_His,8071,2024-07-01,OK
Stock_His,8071,2024-08-01,OK
Stock_His,8071,2024-09-01,OK
Stock_His,8071,2024-10-01,OK
Stock_His,8072,2024-11-01,OK
Stock_His,8074,2023-01-01,OK
Stock_His,8074,2023-02-01,OK
Stock_His,8074,2023-03-01,OK
Stock_His,8074,2023-04-01,OK
Stock_His,8074,2023-05-01,OK
Stock_His,8074,2023-06-01,OK
Stock_His,8074,2023-07-01,OK
Stock_His,8074,2023-08-01,OK
Stock_His,8074,2023-09-01,OK
Stock_His,8074,2023-10-01,OK
Stock_His,8074,2023-11-01,OK
Stock_His,8074,2023-12-01,OK
Stock_His,8074,2024-01-01,OK
Stock_His,8074,2024-02-01,OK
Stock_His,8074,2024-03-01,OK
Stock_His,8074,2024-04-01,OK
Stock_His,8074,2024-05-01,OK
Stock_His,8074,2024-06-01,OK
Stock_His,8074,2024-07-01,OK
Stock_His,8074,2024-08-01,OK
Stock_His,8074,2024-09-01,OK
Stock_His,8074,2024-10-01,OK
Stock_His,8076,2023-01-01,OK
Stock_His,8076,2023-02-01,OK
Stock_His,8076,2023-03-01,OK
Stock_His,8076,2023-04-01,OK
Stock_His,8076,2023-05-01,OK
Stock_His,8076,2023-06-01,OK
Stock_His,8076,2023-07-01,OK
Stock_His,8076,2023-08-01,OK
Stock_His,8076,2023-09-01,OK
Stock_His,8076,2023-10-01,OK
Stock_His,8076,2023-11-01,OK
Stock_His,8076,2023-12-01,OK
Stock_His,8076,2024-01-01,OK
Stock_His,8076,2024-02-01,OK
Stock_His,8076,2024-03-01,OK
Stock_His,8076,2024-04-01,OK
Stock_His,8076,2024-05-01,OK
Stock_His,8076,2024-06-01,OK
Stock_His,8076,2024-07-01,OK
Stock_His,8076,2024-08-01,OK
Stock_His,8076,2024-09-01,OK
Stock_His,8076,2024-10-01,OK
Stock_His,8077,2023-01-01,OK
Stock_His,8077,2023-02-01,OK
Stock_His,8077,2023-03-01,OK
Stock_His,8077,2023-04-01,OK
Stock_His,8077,2023-05-01,OK
Stock_His,8077,2023-06-01,OK
Stock_His,8077,2023-07-01,OK
Stock_His,8077,2023-08-01,OK
Stock_His,8077,2023-09-01,OK
Stock_His,8077,2023-10-01,OK
Stock_His,8077,2023-11-01,OK
Stock_His,8077,2023-12-01,OK
Stock_His,8077,2024-01-01,OK
Stock_His,8077,2024-02-01,OK
Stock_His,8077,2024-03-01,OK
Stock_His,8077,2024-04-01,OK
Stock_His,8077,2024-05-01,OK
Stock_His,8077,2024-06-01,OK
Stock_His,8077,2024-07-01,OK
Stock_His,8077,2024-08-01,OK
Stock_His,8077,2024-09-01,OK
Stock_His,8077,2024-10-01,OK
Stock_His,8080,2023-01-01,OK
Stock_His,8080,2023-02-01,OK
Stock_His,8080,2023-03-01,OK
Stock_His,8080,2023-04-01,OK
Stock_His,8080,2023-05-01,OK
Stock_His,8080,2023-06-01,OK
Stock_His,8080,2023-07-01,OK
Stock_His,8080,2023-08-01,OK
Stock_His,8080,2023-09-01,OK
Stock_His,8080,2023-10-01,OK
Stock_His,8080,2023-11-01,OK
Stock_His,8080,2023-12-01,OK
Stock_His,8080,2024-01-01,OK
Stock_His,8080,2024-02-01,OK
Stock_His,8080,2024-03-01,OK
Stock_His,8080,2024-04-01,OK
Stock_His,8080,2024-05-01,OK
Stock_His,8080,2024-06-01,OK
Stock_His,8080,2024-07-01,OK
Stock_His,8080,2024-08-01,OK
Stock_His,8080,2024-09-01,OK
Stock_His,8080,2024-10-01,OK
Stock_His,8081,2024-11-01,OK
Stock_His,8083,2023-01-01,OK
Stock_His,8083,2023-02-01,OK
Stock_His,8083,2023-03-01,OK
Stock_His,8083,2023-04-01,OK
Stock_His,8083,2023-05-01,OK
Stock_His,8083,2023-06-01,OK
Stock_His,8083,2023-07-01,OK
Stock_His,8083,2023-08-01,OK
Stock_His,8083,2023-09-01,OK
Stock_His,8083,2023-10-01,OK
Stock_His,8083,2023-11-01,OK
Stock_His,8083,2023-12-01,OK
Stock_His,8083,2024-01-01,OK
Stock_His,8083,2024-02-01,OK
Stock_His,8083,2024-03-01,OK
Stock_His,8083,2024-04-01,OK
Stock_His,8083,2024-05-01,OK
Stock_His,8083,2024-06-01,OK
Stock_His,8083,2024-07-01,OK
Stock_His,8083,2024-08-01,OK
Stock_His,8083,2024-09-01,OK
Stock_His,8083,2024-10-01,OK
Stock_His,8084,2023-01-01,OK
Stock_His,8084,2023-02-01,OK
Stock_His,8084,2023-03-01,OK
Stock_His,8084,2023-04-01,OK
Stock_His,8084,2023-05-01,OK
Stock_His,8084,2023-06-01,OK
Stock_His,8084,2023-07-01,OK
Stock_His,8084,2023-08-01,OK
Stock_His,8084,2023-09-01,OK
Stock_His,8084,2023-10-01,OK
Stock_His,8084,2023-11-01,OK
Stock_His,8084,2023-12-01,OK
Stock_His,8084,2024-01-01,OK
Stock_His,8084,2024-02-01,OK
Stock_His,8084,2024-03-01,OK
Stock_His,8084,2024-04-01,OK
Stock_His,8084,2024-05-01,OK
Stock_His,8084,2024-06-01,OK
Stock_His,8084,2024-08-01,OK
Stock_His,8084,2024-10-01,OK
Stock_His,8085,2023-01-01,OK
Stock_His,8085,2023-02-01,OK
Stock_His,8085,2023-03-01,OK
Stock_His,8085,2023-04-01,OK
Stock_His,8085,2023-05-01,OK
Stock_His,8085,2023-06-01,OK
Stock_His,8085,2023-07-01,OK
Stock_His,8085,2023-08-01,OK
Stock_His,8085,2023-09-01,OK
Stock_His,8085,2023-10-01,OK
Stock_His,8085,2023-11-01,OK
Stock_His,8085,2023-12-01,OK
Stock_His,8085,2024-01-01,OK
Stock_His,8085,2024-02-01,OK
Stock_His,8085,2024-03-01,OK
Stock_His,8085,2024-04-01,OK
Stock_His,8085,2024-05-01,OK
Stock_His,8085,2024-06-01,OK
Stock_His,8085,2024-07-01,OK
Stock_His,8085,2024-08-01,OK
Stock_His,8085,2024-09-01,OK
Stock_His,8085,2024-10-01,OK
Stock_His,8086,2023-01-01,OK
Stock_His,8086,2023-02-01,OK
Stock_His,8086,2023-03-01,OK
Stock_His,8086,2023-04-01,OK
Stock_His,8086,2023-05-01,OK
Stock_His,8086,2023-06-01,OK
Stock_His,8086,2023-07-01,OK
Stock_His,8086,2023-08-01,OK
Stock_His,8086,2023-09-01,OK
Stock_His,8086,2023-10-01,OK
Stock_His,8086,2023-11-01,OK
Stock_His,8086,2023-12-01,OK
Stock_His,8086,2024-01-01,OK
Stock_His,8086,2024-02-01,OK
Stock_His,8086,2024-03-01,OK
Stock_His,8086,2024-04-01,OK
Stock_His,8086,2024-05-01,OK
Stock_His,8086,2024-06-01,OK
Stock_His,8086,2024-07-01,OK
Stock_His,8086,2024-08-01,OK
Stock_His,8086,2024-09-01,OK
Stock_His,8086,2024-10-01,OK
Stock_His,8087,2023-01-01,OK
Stock_His,8087,2023-02-01,OK
Stock_His,8087,2023-03-01,OK
Stock_His,8087,2023-04-01,OK
Stock_His,8087,2023-05-01,OK
Stock_His,8087,2023-06-01,OK
Stock_His,8087,2023-07-01,OK
Stock_His,8087,2023-08-01,OK
Stock_His,8087,2023-09-01,OK
Stock_His,8087,2023-10-01,OK
Stock_His,8087,2023-11-01,OK
Stock_His,8087,2023-12-01,OK
Stock_His,8087,2024-01-01,OK
Stock_His,8087,2024-02-01,OK
Stock_His,8087,2024-03-01,OK
Stock_His,8087,2024-04-01,OK
Stock_His,8087,2024-05-01,OK
Stock_His,8087,2024-06-01,OK
Stock_His,8087,2024-07-01,OK
Stock_His,8087,2024-08-01,OK
Stock_His,8087,2024-09-01,OK
Stock_His,8087,2024-10-01,OK
Stock_His,8088,2023-01-01,OK
Stock_His,8088,2023-02-01,OK
Stock_His,8088,2023-03-01,OK
Stock_His,8088,2023-05-01,OK
Stock_His,8088,2023-06-01,OK
Stock_His,8088,2023-07-01,OK
Stock_His,8088,2023-08-01,OK
Stock_His,8088,2023-09-01,OK
Stock_His,8088,2023-10-01,OK
Stock_His,8088,2023-11-01,OK
Stock_His,8088,2023-12-01,OK
Stock_His,8088,2024-01-01,OK
Stock_His,8088,2024-02-01,OK
Stock_His,8088,2024-03-01,OK
Stock_His,8088,2024-04-01,OK
Stock_His,8088,2024-05-01,OK
Stock_His,8088,2024-06-01,OK
Stock_His,8088,2024-08-01,OK
Stock_His,8088,2024-09-01,OK
Stock_His,8088,2024-10-01,OK
Stock_His,8089,2023-01-01,OK
Stock_His,8089,2023-02-01,OK
Stock_His,8089,2023-03-01,OK
Stock_His,8089,2023-04-01,OK
Stock_His,8089,2023-05-01,OK
Stock_His,8089,2023-06-01,OK
Stock_His,8089,2023-07-01,OK
Stock_His,8089,2023-08-01,OK
Stock_His,8089,2023-09-01,OK
Stock_His,8089,2023-10-01,OK
Stock_His,8089,2023-11-01,OK
Stock_His,8089,2023-12-01,OK
Stock_His,8089,2024-01-01,OK
Stock_His,8089,2024-02-01,OK
Stock_His,8089,2024-03-01,OK
Stock_His,8089,2024-04-01,OK
Stock_His,8089,2024-05-01,OK
Stock_His,8089,2024-06-01,OK
Stock_His,8089,2024-07-01,OK
Stock_His,8089,2024-08-01,OK
Stock_His,8089,2024-09-01,OK
Stock_His,8089,2024-10-01,OK
Stock_His,8091,2023-01-01,OK
Stock_His,8091,2023-02-01,OK
Stock_His,8091,2023-03-01,OK
Stock_His,8091,2023-04-01,OK
Stock_His,8091,2023-05-01,OK
Stock_His,8091,2023-06-01,OK
Stock_His,8091,2023-07-01,OK
Stock_His,8091,2023-08-01,OK
Stock_His,8091,2023-09-01,OK
Stock_His,8091,2023-10-01,OK
Stock_His,8091,2023-11-01,OK
Stock_His,8091,2023-12-01,OK
Stock_His,8091,2024-01-01,OK
Stock_His,8091,2024-02-01,OK
Stock_His,8091,2024-03-01,OK
Stock_His,8091,2024-04-01,OK
Stock_His,8091,2024-05-01,OK
Stock_His,8091,2024-06-01,OK
Stock_His,8091,2024-07-01,OK
Stock_His,8091,2024-08-01,OK
Stock_His,8091,2024-09-01,OK
Stock_His,8091,2024-10-01,OK
Stock_His,8092,2023-01-01,OK
Stock_His,8092,2023-02-01,OK
Stock_His,8092,2023-03-01,OK
Stock_His,8092,2024-09-01,OK
Stock_His,8092,2024-10-01,OK
Stock_His,8093,2024-07-01,OK
Stock_His,8093,2024-08-01,OK
Stock_His,8093,2024-09-01,OK
Stock_His,8093,2024-10-01,OK
Stock_His,8096,2024-03-01,OK
Stock_His,8096,2024-04-01,OK
Stock_His,8096,2024-05-01,OK
Stock_His,8096,2024-06-01,OK
Stock_His,8096,2024-07-01,OK
Stock_His,8096,2024-08-01,OK
Stock_His,8096,2024-09-01,OK
Stock_His,8096,2024-10-01,OK
Stock_His,8097,2023-02-01,OK
Stock_His,8097,2023-03-01,OK
Stock_His,8097,2023-04-01,OK
Stock_His,8097,2023-05-01,OK
Stock_His,8097,2023-06-01,OK
Stock_His,8097,2023-07-01,OK
Stock_His,8097,2023-08-01,OK
Stock_His,8097,2023-09-01,OK
Stock_His,8097,2023-10-01,OK
Stock_His,8097,2023-11-01,OK
Stock_His,8097,2023-12-01,OK
Stock_His,8097,2024-01-01,OK
Stock_His,8097,2024-02-01,OK
Stock_His,8097,2024-03-01,OK
Stock_His,8097,2024-04-01,OK
Stock_His,8097,2024-05-01,OK
Stock_His,8097,2024-06-01,OK
Stock_His,8097,2024-07-01,OK
Stock_His,8097,2024-08-01,OK
Stock_His,8097,2024-09-01,OK
Stock_His,8097,2024-10-01,OK
Stock_His,8099,2023-01-01,OK
Stock_His,8099,2023-02-01,OK
Stock_His,8099,2023-03-01,OK
Stock_His,8099,2023-04-01,OK
Stock_His,8099,2023-05-01,OK
Stock_His,8099,2023-06-01,OK
Stock_His,8099,2023-07-01,OK
Stock_His,8099,2023-08-01,OK
Stock_His,8099,2023-09-01,OK
Stock_His,8099,2023-10-01,OK
Stock_His,8099,2023-11-01,OK
Stock_His,8099,2023-12-01,OK
Stock_His,8099,2024-01-01,OK
Stock_His,8099,2024-02-01,OK
Stock_His,8099,2024-03-01,OK
Stock_His,8099,2024-04-01,OK
Stock_His,8099,2024-05-01,OK
Stock_His,8099,2024-06-01,OK
Stock_His,8099,2024-07-01,OK
Stock_His,8099,2024-08-01,OK
Stock_His,8099,2024-09-01,OK
Stock_His,8099,2024-10-01,OK
Stock_His,8101,2024-11-01,很抱歉，沒有符合條件的資料!
Stock_His,8103,2024-11-01,OK
Stock_His,8104,2024-11-01,OK
